id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
6,India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",CO,21-10-2021 01:00,15,45,32
13,India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB",CO,21-10-2021 01:00,2,52,20
20,India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB",CO,21-10-2021 01:00,39,68,51
27,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",CO,21-10-2021 01:00,25,154,46
33,India,Assam,Guwahati,"Pan Bazaar, Guwahati - APCB",CO,21-10-2021 01:00,1,28,7
40,India,Assam,Guwahati,"Railway Colony, Guwahati - APCB",CO,21-10-2021 01:00,10,19,11
45,India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",CO,21-10-2021 01:00,55,67,59
52,India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",CO,21-10-2021 01:00,38,54,42
59,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",CO,21-10-2021 01:00,36,80,72
66,India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",CO,21-10-2021 01:00,13,58,46
71,India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",CO,21-10-2021 01:00,32,72,52
78,India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",CO,21-10-2021 01:00,25,100,45
85,India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",CO,21-10-2021 01:00,16,56,40
92,India,Bihar,Patna,"Muradpur, Patna - BSPCB",CO,21-10-2021 01:00,57,112,98
99,India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",CO,21-10-2021 01:00,22,81,44
106,India,Bihar,Patna,"Samanpura, Patna - BSPCB",CO,21-10-2021 01:00,19,36,28
113,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",CO,21-10-2021 01:00,34,104,40
120,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",CO,21-10-2021 01:00,36,86,41
126,India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",CO,21-10-2021 01:00,7,75,55
132,India,Delhi,Delhi,"Alipur, Delhi - DPCC",CO,21-10-2021 01:00,30,83,38
139,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",CO,21-10-2021 01:00,NA,NA,NA
146,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",CO,21-10-2021 01:00,10,130,27
151,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",CO,21-10-2021 01:00,2,122,7
158,India,Delhi,Delhi,"Bawana, Delhi - DPCC",CO,21-10-2021 01:00,18,95,31
163,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",CO,21-10-2021 01:00,102,161,105
170,India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",CO,21-10-2021 01:00,75,123,87
177,India,Delhi,Delhi,"DTU, Delhi - CPCB",CO,21-10-2021 01:00,29,122,49
184,India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",CO,21-10-2021 01:00,22,119,32
191,India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",CO,21-10-2021 01:00,5,124,41
196,India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",CO,21-10-2021 01:00,90,108,105
203,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",CO,21-10-2021 01:00,22,110,84
209,India,Delhi,Delhi,"ITO, Delhi - CPCB",CO,21-10-2021 01:00,34,178,43
214,India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",CO,21-10-2021 01:00,22,60,41
221,India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",CO,21-10-2021 01:00,5,122,13
228,India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",CO,21-10-2021 01:00,58,70,65
233,India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",CO,21-10-2021 01:00,18,75,22
240,India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",CO,21-10-2021 01:00,20,125,31
247,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",CO,21-10-2021 01:00,38,105,43
254,India,Delhi,Delhi,"Mundka, Delhi - DPCC",CO,21-10-2021 01:00,23,103,35
261,India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",CO,21-10-2021 01:00,18,123,77
268,India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",CO,21-10-2021 01:00,10,48,21
275,India,Delhi,Delhi,"Narela, Delhi - DPCC",CO,21-10-2021 01:00,55,70,58
282,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",CO,21-10-2021 01:00,38,148,53
287,India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",CO,21-10-2021 01:00,24,118,35
294,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",CO,21-10-2021 01:00,5,128,28
301,India,Delhi,Delhi,"Patparganj, Delhi - DPCC",CO,21-10-2021 01:00,5,143,21
308,India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",CO,21-10-2021 01:00,13,104,17
315,India,Delhi,Delhi,"Pusa, Delhi - DPCC",CO,21-10-2021 01:00,8,126,36
320,India,Delhi,Delhi,"Pusa, Delhi - IMD",CO,21-10-2021 01:00,51,104,72
327,India,Delhi,Delhi,"R K Puram, Delhi - DPCC",CO,21-10-2021 01:00,5,105,12
334,India,Delhi,Delhi,"Rohini, Delhi - DPCC",CO,21-10-2021 01:00,42,113,64
341,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",CO,21-10-2021 01:00,23,141,49
348,India,Delhi,Delhi,"Sirifort, Delhi - CPCB",CO,21-10-2021 01:00,36,134,56
355,India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",CO,21-10-2021 01:00,20,103,42
362,India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",CO,21-10-2021 01:00,17,63,22
369,India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",CO,21-10-2021 01:00,52,125,73
376,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",CO,21-10-2021 01:00,5,112,11
382,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",CO,21-10-2021 01:00,1,55,3
388,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",CO,21-10-2021 01:00,3,133,29
393,India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",CO,21-10-2021 01:00,32,72,37
399,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",CO,21-10-2021 01:00,NA,NA,NA
406,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",CO,21-10-2021 01:00,10,105,22
413,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",CO,21-10-2021 01:00,13,92,23
420,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",CO,21-10-2021 01:00,54,118,73
427,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",CO,21-10-2021 01:00,58,100,62
434,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",CO,21-10-2021 01:00,2,36,23
441,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",CO,21-10-2021 01:00,8,69,13
447,India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",CO,21-10-2021 01:00,50,100,65
452,India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",CO,21-10-2021 01:00,57,71,62
458,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",CO,21-10-2021 01:00,22,78,34
465,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",CO,21-10-2021 01:00,39,84,47
472,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",CO,21-10-2021 01:00,14,68,27
479,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",CO,21-10-2021 01:00,33,148,51
486,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",CO,21-10-2021 01:00,14,102,22
493,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",CO,21-10-2021 01:00,23,68,35
500,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",CO,21-10-2021 01:00,2,73,18
507,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",CO,21-10-2021 01:00,20,104,31
514,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",CO,21-10-2021 01:00,16,98,45
521,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",CO,21-10-2021 01:00,51,120,55
526,India,Haryana,Faridabad,"Sector- 16A, Faridabad - HSPCB",CO,21-10-2021 01:00,22,117,48
533,India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",CO,21-10-2021 01:00,16,68,31
538,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",CO,21-10-2021 01:00,35,74,42
545,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",CO,21-10-2021 01:00,2,129,47
552,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",CO,21-10-2021 01:00,29,55,46
557,India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",CO,21-10-2021 01:00,30,108,74
564,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",CO,21-10-2021 01:00,14,104,17
571,India,Haryana,Jind,"Police Lines, Jind - HSPCB",CO,21-10-2021 01:00,36,60,46
578,India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",CO,21-10-2021 01:00,4,86,14
585,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",CO,21-10-2021 01:00,34,117,48
592,India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",CO,21-10-2021 01:00,24,93,41
599,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",CO,21-10-2021 01:00,21,84,25
606,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",CO,21-10-2021 01:00,11,101,13
613,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",CO,21-10-2021 01:00,6,22,11
620,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",CO,21-10-2021 01:00,5,46,32
625,India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",CO,21-10-2021 01:00,1,6,3
632,India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",CO,21-10-2021 01:00,NA,NA,NA
637,India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",CO,21-10-2021 01:00,44,106,66
644,India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",CO,21-10-2021 01:00,15,73,39
651,India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",CO,21-10-2021 01:00,14,33,27
658,India,Haryana,Yamunanagar,"Gobind Pura, Yamuna Nagar - HSPCB",CO,21-10-2021 01:00,18,57,31
665,India,Jammu_&_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",CO,21-10-2021 01:00,1,59,30
674,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",CO,21-10-2021 01:00,16,26,25
681,India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",CO,21-10-2021 01:00,7,12,10
688,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",CO,21-10-2021 01:00,22,101,51
693,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",CO,21-10-2021 01:00,50,124,118
699,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",CO,21-10-2021 01:00,18,33,28
706,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",CO,21-10-2021 01:00,18,58,25
713,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",CO,21-10-2021 01:00,6,53,23
719,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",CO,21-10-2021 01:00,45,100,59
724,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",CO,21-10-2021 01:00,19,48,33
730,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",CO,21-10-2021 01:00,16,49,32
737,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",CO,21-10-2021 01:00,14,28,15
744,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",CO,21-10-2021 01:00,28,31,29
751,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",CO,21-10-2021 01:00,16,36,25
758,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",CO,21-10-2021 01:00,23,34,27
765,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",CO,21-10-2021 01:00,10,106,20
772,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",CO,21-10-2021 01:00,28,58,38
777,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",CO,21-10-2021 01:00,16,60,28
784,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",CO,21-10-2021 01:00,42,70,57
791,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",CO,21-10-2021 01:00,42,54,48
798,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",CO,21-10-2021 01:00,57,68,62
805,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",CO,21-10-2021 01:00,20,30,22
812,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",CO,21-10-2021 01:00,2,84,23
819,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",CO,21-10-2021 01:00,8,49,19
826,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",CO,21-10-2021 01:00,9,29,17
833,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",CO,21-10-2021 01:00,17,61,34
839,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",CO,21-10-2021 01:00,94,114,105
846,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",CO,21-10-2021 01:00,37,113,38
853,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",CO,21-10-2021 01:00,1,44,10
860,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",CO,21-10-2021 01:00,44,53,49
867,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",CO,21-10-2021 01:00,43,45,44
873,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",CO,21-10-2021 01:00,26,60,43
880,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",CO,21-10-2021 01:00,21,72,37
886,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",CO,21-10-2021 01:00,85,92,89
893,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",CO,21-10-2021 01:00,2,47,23
900,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",CO,21-10-2021 01:00,15,49,20
907,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",CO,21-10-2021 01:00,14,88,30
914,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",CO,21-10-2021 01:00,29,111,39
919,India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",CO,21-10-2021 01:00,14,15,14
925,India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",CO,21-10-2021 01:00,12,108,29
932,India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",CO,21-10-2021 01:00,16,112,22
936,India,Madhya Pradesh,Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food",CO,21-10-2021 01:00,4,111,26
942,India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",CO,21-10-2021 01:00,19,168,44
949,India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",CO,21-10-2021 01:00,16,108,24
956,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",CO,21-10-2021 01:00,24,122,41
963,India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",CO,21-10-2021 01:00,12,82,14
970,India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",CO,21-10-2021 01:00,25,53,35
980,India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",CO,21-10-2021 01:00,1,28,14
984,India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",CO,21-10-2021 01:00,8,11,9
990,India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",CO,21-10-2021 01:00,28,104,64
997,India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",CO,21-10-2021 01:00,15,100,30
1004,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",CO,21-10-2021 01:00,30,101,57
1011,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB",CO,21-10-2021 01:00,5,64,16
1018,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",CO,21-10-2021 01:00,24,81,39
1024,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",CO,21-10-2021 01:00,44,46,45
1031,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",CO,21-10-2021 01:00,1,28,4
1036,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB",CO,21-10-2021 01:00,2,2,2
1042,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",CO,21-10-2021 01:00,15,44,26
1048,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",CO,21-10-2021 01:00,13,22,15
1055,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",CO,21-10-2021 01:00,1,43,40
1062,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",CO,21-10-2021 01:00,91,102,96
1067,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",CO,21-10-2021 01:00,33,50,45
1074,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",CO,21-10-2021 01:00,1,66,7
1081,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",CO,21-10-2021 01:00,21,46,28
1088,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",CO,21-10-2021 01:00,63,104,99
1095,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",CO,21-10-2021 01:00,5,49,19
1102,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",CO,21-10-2021 01:00,15,38,29
1109,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",CO,21-10-2021 01:00,41,68,58
1114,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",CO,21-10-2021 01:00,13,31,24
1121,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",CO,21-10-2021 01:00,26,66,47
1127,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",CO,21-10-2021 01:00,42,62,49
1132,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",CO,21-10-2021 01:00,31,51,42
1138,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",CO,21-10-2021 01:00,71,90,79
1145,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",CO,21-10-2021 01:00,13,102,28
1152,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",CO,21-10-2021 01:00,26,60,37
1159,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",CO,21-10-2021 01:00,26,53,43
1165,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",CO,21-10-2021 01:00,22,110,56
1173,India,Maharashtra,Pune,"Hadapsar, Pune - IITM",CO,21-10-2021 01:00,16,48,32
1179,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",CO,21-10-2021 01:00,47,68,56
1184,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",CO,21-10-2021 01:00,48,55,51
1190,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",CO,21-10-2021 01:00,28,107,62
1196,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",CO,21-10-2021 01:00,1,9,3
1209,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",CO,21-10-2021 01:00,5,18,9
1216,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",CO,21-10-2021 01:00,6,26,16
1222,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",CO,21-10-2021 01:00,43,47,45
1229,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",CO,21-10-2021 01:00,15,42,30
1236,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",CO,21-10-2021 01:00,26,58,43
1243,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",CO,21-10-2021 01:00,13,41,34
1249,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",CO,21-10-2021 01:00,16,45,41
1255,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",CO,21-10-2021 01:00,2,122,25
1262,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",CO,21-10-2021 01:00,8,80,57
1269,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",CO,21-10-2021 01:00,12,55,42
1276,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",CO,21-10-2021 01:00,36,78,64
1283,India,Punjab,Patiala,"Model Town, Patiala - PPCB",CO,21-10-2021 01:00,24,54,43
1288,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",CO,21-10-2021 01:00,14,35,24
1294,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",CO,21-10-2021 01:00,5,105,21
1301,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",CO,21-10-2021 01:00,4,101,41
1308,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",CO,21-10-2021 01:00,20,83,33
1315,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",CO,21-10-2021 01:00,15,140,24
1322,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",CO,21-10-2021 01:00,2,100,41
1329,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",CO,21-10-2021 01:00,13,141,33
1335,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",CO,21-10-2021 01:00,11,102,44
1342,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",CO,21-10-2021 01:00,3,56,21
1349,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",CO,21-10-2021 01:00,28,77,42
1356,India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",CO,21-10-2021 01:00,7,106,30
1363,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",CO,21-10-2021 01:00,33,37,35
1373,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",CO,21-10-2021 01:00,16,67,28
1380,India,TamilNadu,Chennai,"Manali, Chennai - CPCB",CO,21-10-2021 01:00,14,104,40
1387,India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",CO,21-10-2021 01:00,5,47,31
1394,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",CO,21-10-2021 01:00,48,101,75
1400,India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",CO,21-10-2021 01:00,22,51,38
1410,India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",CO,21-10-2021 01:00,3,42,15
1417,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",CO,21-10-2021 01:00,24,54,37
1424,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",CO,21-10-2021 01:00,14,42,22
1431,India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",CO,21-10-2021 01:00,8,38,23
1438,India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",CO,21-10-2021 01:00,20,56,30
1443,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",CO,21-10-2021 01:00,24,71,29
1450,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",CO,21-10-2021 01:00,6,80,24
1457,India,Tripura,Agartala,"Kunjaban, Agartala - Tripura SPCB",CO,21-10-2021 01:00,5,16,16
1464,India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",CO,21-10-2021 01:00,12,85,27
1470,India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",CO,21-10-2021 01:00,16,168,29
1477,India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",CO,21-10-2021 01:00,18,131,29
1484,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",CO,21-10-2021 01:00,22,115,34
1491,India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",CO,21-10-2021 01:00,18,74,29
1498,India,Uttar_Pradesh,Baghpat,"New Collectorate, Baghpat - UPPCB",CO,21-10-2021 01:00,14,65,22
1505,India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",CO,21-10-2021 01:00,19,78,47
1512,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",CO,21-10-2021 01:00,26,86,46
1519,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",CO,21-10-2021 01:00,39,169,49
1526,India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",CO,21-10-2021 01:00,44,121,64
1533,India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",CO,21-10-2021 01:00,20,138,43
1540,India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",CO,21-10-2021 01:00,28,136,50
1547,India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",CO,21-10-2021 01:00,24,36,36
1554,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",CO,21-10-2021 01:00,38,125,53
1561,India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",CO,21-10-2021 01:00,23,113,41
1568,India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",CO,21-10-2021 01:00,48,114,74
1575,India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",CO,21-10-2021 01:00,26,57,34
1578,India,Uttar_Pradesh,Kanpur,"IITK, Kanpur - IITK",CO,21-10-2021 01:00,18,54,28
1585,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",CO,21-10-2021 01:00,37,61,44
1590,India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",CO,21-10-2021 01:00,1,164,136
